,DATA,NOM ESTACIO,hora,NO2,SO2
591945,2024-10-09,Santa Perpètua de Mogoda,02h,22.0,1.0
591946,2024-10-09,Santa Perpètua de Mogoda,03h,23.0,1.0
591947,2024-10-09,Santa Perpètua de Mogoda,04h,23.0,1.0
591948,2024-10-09,Santa Perpètua de Mogoda,05h,31.0,1.0
591949,2024-10-09,Santa Perpètua de Mogoda,06h,38.0,1.0
591950,2024-10-09,Santa Perpètua de Mogoda,07h,42.0,1.0
591951,2024-10-09,Santa Perpètua de Mogoda,08h,51.0,1.0
591952,2024-10-09,Santa Perpètua de Mogoda,09h,56.0,1.0
591953,2024-10-09,Santa Perpètua de Mogoda,10h,48.0,1.0
591954,2024-10-09,Santa Perpètua de Mogoda,11h,39.0,1.0
591955,2024-10-09,Santa Perpètua de Mogoda,12h,24.0,1.0
591956,2024-10-09,Santa Perpètua de Mogoda,13h,12.0,1.0
591957,2024-10-09,Santa Perpètua de Mogoda,14h,10.0,1.0
591958,2024-10-09,Santa Perpètua de Mogoda,15h,20.0,1.0
591959,2024-10-09,Santa Perpètua de Mogoda,16h,17.0,1.0
591960,2024-10-09,Santa Perpètua de Mogoda,17h,16.0,1.0
591961,2024-10-09,Santa Perpètua de Mogoda,18h,19.0,1.0
591962,2024-10-09,Santa Perpètua de Mogoda,19h,19.0,1.0
591963,2024-10-09,Santa Perpètua de Mogoda,20h,27.0,1.0
591964,2024-10-09,Santa Perpètua de Mogoda,21h,20.0,1.0
591965,2024-10-09,Santa Perpètua de Mogoda,22h,15.0,1.0
591966,2024-10-09,Santa Perpètua de Mogoda,23h,27.0,1.0
591967,2024-10-09,Santa Perpètua de Mogoda,24h,29.0,1.0
591968,2024-10-09,Terrassa,01h,17.0,2.0
591969,2024-10-09,Terrassa,02h,11.0,2.0
591970,2024-10-09,Terrassa,03h,6.0,2.0
591971,2024-10-09,Terrassa,04h,3.0,2.0
591972,2024-10-09,Terrassa,05h,4.0,1.0
591973,2024-10-09,Terrassa,06h,7.0,1.0
591974,2024-10-09,Terrassa,07h,13.0,1.0
591975,2024-10-09,Terrassa,08h,28.0,1.0
591976,2024-10-09,Terrassa,09h,24.0,1.0
591977,2024-10-09,Terrassa,10h,22.0,1.0
591978,2024-10-09,Terrassa,11h,17.0,1.0
591979,2024-10-09,Terrassa,12h,20.0,1.0
591980,2024-10-09,Terrassa,13h,17.0,1.0
591981,2024-10-09,Terrassa,14h,18.0,2.0
591982,2024-10-09,Terrassa,15h,17.0,2.0
591983,2024-10-09,Terrassa,16h,24.0,2.0
591984,2024-10-09,Terrassa,17h,30.0,3.0
591985,2024-10-09,Terrassa,18h,40.0,3.0
591986,2024-10-09,Terrassa,19h,58.0,3.0
591987,2024-10-09,Terrassa,20h,57.0,3.0
591988,2024-10-09,Terrassa,21h,49.0,2.0
591989,2024-10-09,Terrassa,22h,47.0,1.0
591990,2024-10-09,Terrassa,23h,29.0,1.0
591991,2024-10-09,Terrassa,24h,26.0,1.0
596497,2022-10-10,Montcada i Reixac,01h,20.0,1.0
596498,2022-10-10,Montcada i Reixac,02h,13.0,1.0
596499,2022-10-10,Montcada i Reixac,03h,12.0,1.0
596500,2022-10-10,Montcada i Reixac,04h,23.0,1.0
596501,2022-10-10,Montcada i Reixac,05h,24.0,1.0
596502,2022-10-10,Montcada i Reixac,06h,25.0,1.0
596503,2022-10-10,Montcada i Reixac,07h,20.0,1.0
596504,2022-10-10,Montcada i Reixac,08h,35.0,1.0
596505,2022-10-10,Montcada i Reixac,09h,37.0,1.0
596506,2022-10-10,Montcada i Reixac,10h,44.0,1.0
596507,2022-10-10,Montcada i Reixac,11h,51.0,1.0
596508,2022-10-10,Montcada i Reixac,12h,53.0,1.0
596509,2022-10-10,Montcada i Reixac,13h,31.0,1.0
596510,2022-10-10,Montcada i Reixac,14h,21.0,1.0
596511,2022-10-10,Montcada i Reixac,15h,14.0,1.0
596512,2022-10-10,Montcada i Reixac,16h,22.0,1.0
596513,2022-10-10,Montcada i Reixac,17h,23.0,1.0
596514,2022-10-10,Montcada i Reixac,18h,26.0,1.0
596515,2022-10-10,Montcada i Reixac,19h,27.0,1.0
596516,2022-10-10,Montcada i Reixac,20h,32.0,1.0
596517,2022-10-10,Montcada i Reixac,21h,24.0,1.0
596518,2022-10-10,Montcada i Reixac,22h,28.0,1.0
596519,2022-10-10,Montcada i Reixac,23h,25.0,1.0
596520,2022-10-10,Montcada i Reixac,24h,16.0,1.0
596521,2022-10-10,Rubí,01h,18.0,2.0
596522,2022-10-10,Rubí,02h,15.0,1.0
596523,2022-10-10,Rubí,03h,9.0,2.0
596524,2022-10-10,Rubí,04h,10.0,2.0
596525,2022-10-10,Rubí,05h,11.0,2.0
596526,2022-10-10,Rubí,06h,17.0,1.0
596527,2022-10-10,Rubí,07h,30.0,2.0
596528,2022-10-10,Rubí,08h,29.0,2.0
596529,2022-10-10,Rubí,09h,30.0,3.0
596530,2022-10-10,Rubí,10h,31.0,3.0
596531,2022-10-10,Rubí,11h,28.0,2.0
596532,2022-10-10,Rubí,12h,16.0,2.0
596533,2022-10-10,Rubí,13h,10.0,1.0
596534,2022-10-10,Rubí,14h,12.0,1.0
596535,2022-10-10,Rubí,15h,15.0,1.0
596536,2022-10-10,Rubí,16h,14.0,2.0
596537,2022-10-10,Rubí,17h,21.0,1.0
596538,2022-10-10,Rubí,18h,26.0,1.0
596539,2022-10-10,Rubí,19h,24.0,1.0
596540,2022-10-10,Rubí,20h,21.0,1.0
596541,2022-10-10,Rubí,21h,21.0,1.0
596542,2022-10-10,Rubí,22h,17.0,1.0
596543,2022-10-10,Rubí,23h,18.0,1.0
596544,2022-10-10,Rubí,24h,17.0,1.0
596593,2022-10-10,Santa Perpètua de Mogoda,01h,36.0,1.0
596594,2022-10-10,Santa Perpètua de Mogoda,02h,21.0,1.0
596595,2022-10-10,Santa Perpètua de Mogoda,03h,22.0,1.0
596596,2022-10-10,Santa Perpètua de Mogoda,04h,17.0,1.0
596597,2022-10-10,Santa Perpètua de Mogoda,05h,17.0,1.0
596598,2022-10-10,Santa Perpètua de Mogoda,06h,33.0,1.0
596599,2022-10-10,Santa Perpètua de Mogoda,07h,36.0,1.0
596600,2022-10-10,Santa Perpètua de Mogoda,08h,30.0,1.0
596601,2022-10-10,Santa Perpètua de Mogoda,09h,37.0,2.0
596602,2022-10-10,Santa Perpètua de Mogoda,10h,39.0,1.0
596603,2022-10-10,Santa Perpètua de Mogoda,11h,41.0,1.0
596604,2022-10-10,Santa Perpètua de Mogoda,12h,38.0,1.0
596605,2022-10-10,Santa Perpètua de Mogoda,13h,18.0,1.0
596606,2022-10-10,Santa Perpètua de Mogoda,14h,14.0,1.0
596607,2022-10-10,Santa Perpètua de Mogoda,15h,12.0,1.0
596608,2022-10-10,Santa Perpètua de Mogoda,16h,10.0,1.0
596609,2022-10-10,Santa Perpètua de Mogoda,17h,10.0,1.0
596610,2022-10-10,Santa Perpètua de Mogoda,18h,11.0,1.0
596611,2022-10-10,Santa Perpètua de Mogoda,19h,13.0,1.0
596612,2022-10-10,Santa Perpètua de Mogoda,20h,9.0,1.0
596613,2022-10-10,Santa Perpètua de Mogoda,21h,14.0,1.0
596614,2022-10-10,Santa Perpètua de Mogoda,22h,25.0,1.0
596615,2022-10-10,Santa Perpètua de Mogoda,23h,33.0,1.0
596616,2022-10-10,Santa Perpètua de Mogoda,24h,42.0,1.0
596617,2022-10-10,Terrassa,01h,37.0,6.0
596618,2022-10-10,Terrassa,02h,22.0,7.0
596619,2022-10-10,Terrassa,03h,17.0,7.0
596620,2022-10-10,Terrassa,04h,14.0,7.0
596621,2022-10-10,Terrassa,05h,16.0,7.0
596622,2022-10-10,Terrassa,06h,16.0,7.0
596623,2022-10-10,Terrassa,07h,27.0,7.0
596624,2022-10-10,Terrassa,08h,33.0,8.0
596625,2022-10-10,Terrassa,09h,48.0,9.0
596626,2022-10-10,Terrassa,10h,36.0,9.0
596627,2022-10-10,Terrassa,11h,37.0,9.0
596628,2022-10-10,Terrassa,12h,38.0,9.0
596629,2022-10-10,Terrassa,13h,34.0,9.0
596630,2022-10-10,Terrassa,14h,33.0,9.0
596631,2022-10-10,Terrassa,15h,37.0,9.0
596632,2022-10-10,Terrassa,16h,41.0,9.0
596633,2022-10-10,Terrassa,17h,46.0,8.0
596634,2022-10-10,Terrassa,18h,57.0,9.0
596635,2022-10-10,Terrassa,19h,63.0,10.0
596636,2022-10-10,Terrassa,20h,46.0,9.0
596637,2022-10-10,Terrassa,21h,63.0,10.0
596638,2022-10-10,Terrassa,22h,56.0,9.0
596639,2022-10-10,Terrassa,23h,57.0,9.0
596640,2022-10-10,Terrassa,24h,43.0,9.0
596665,2023-10-10,Montcada i Reixac,01h,37.0,1.0
596666,2023-10-10,Montcada i Reixac,02h,28.0,1.0
596667,2023-10-10,Montcada i Reixac,03h,29.0,1.0
596668,2023-10-10,Montcada i Reixac,04h,28.0,1.0
596669,2023-10-10,Montcada i Reixac,05h,34.0,1.0
596670,2023-10-10,Montcada i Reixac,06h,37.0,1.0
596671,2023-10-10,Montcada i Reixac,07h,45.0,1.0
596672,2023-10-10,Montcada i Reixac,08h,51.0,1.0
596673,2023-10-10,Montcada i Reixac,09h,59.0,1.0
596674,2023-10-10,Montcada i Reixac,10h,59.0,1.0
596675,2023-10-10,Montcada i Reixac,11h,62.0,1.0
596676,2023-10-10,Montcada i Reixac,12h,51.0,1.0
596677,2023-10-10,Montcada i Reixac,13h,33.0,1.0
596678,2023-10-10,Montcada i Reixac,14h,61.0,1.0
596679,2023-10-10,Montcada i Reixac,15h,45.0,1.0
596680,2023-10-10,Montcada i Reixac,16h,37.0,3.0
596681,2023-10-10,Montcada i Reixac,17h,39.0,3.0
596682,2023-10-10,Montcada i Reixac,18h,38.0,2.0
596683,2023-10-10,Montcada i Reixac,19h,49.0,1.0
596684,2023-10-10,Montcada i Reixac,20h,42.0,1.0
596685,2023-10-10,Montcada i Reixac,21h,37.0,1.0
596686,2023-10-10,Montcada i Reixac,22h,48.0,1.0
596687,2023-10-10,Montcada i Reixac,23h,40.0,1.0
596688,2023-10-10,Montcada i Reixac,24h,30.0,1.0
596689,2023-10-10,Rubí,01h,10.0,2.0
596690,2023-10-10,Rubí,02h,14.0,2.0
596691,2023-10-10,Rubí,03h,12.0,2.0
596692,2023-10-10,Rubí,04h,13.0,2.0
596693,2023-10-10,Rubí,05h,18.0,2.0
596694,2023-10-10,Rubí,06h,19.0,2.0
596695,2023-10-10,Rubí,07h,29.0,2.0
596696,2023-10-10,Rubí,08h,33.0,3.0
596697,2023-10-10,Rubí,09h,29.0,3.0
596698,2023-10-10,Rubí,10h,27.0,3.0
596699,2023-10-10,Rubí,11h,20.0,2.0
596700,2023-10-10,Rubí,12h,8.0,1.0
596701,2023-10-10,Rubí,13h,9.0,1.0
596702,2023-10-10,Rubí,14h,13.0,1.0
596703,2023-10-10,Rubí,15h,13.0,1.0
596704,2023-10-10,Rubí,16h,8.0,1.0
596705,2023-10-10,Rubí,17h,7.0,1.0
596706,2023-10-10,Rubí,18h,12.0,1.0
596707,2023-10-10,Rubí,19h,16.0,1.0
596708,2023-10-10,Rubí,20h,19.0,1.0
596709,2023-10-10,Rubí,21h,17.0,1.0
596710,2023-10-10,Rubí,22h,11.0,1.0
596711,2023-10-10,Rubí,23h,13.0,1.0
596712,2023-10-10,Rubí,24h,14.0,1.0
596759,2023-10-10,Santa Perpètua de Mogoda,01h,51.0,1.0
596760,2023-10-10,Santa Perpètua de Mogoda,02h,43.0,1.0
596761,2023-10-10,Santa Perpètua de Mogoda,03h,36.0,1.0
596762,2023-10-10,Santa Perpètua de Mogoda,04h,27.0,1.0
596763,2023-10-10,Santa Perpètua de Mogoda,05h,28.0,1.0
596764,2023-10-10,Santa Perpètua de Mogoda,06h,35.0,1.0
596765,2023-10-10,Santa Perpètua de Mogoda,07h,41.0,1.0
596766,2023-10-10,Santa Perpètua de Mogoda,08h,49.0,1.0
596767,2023-10-10,Santa Perpètua de Mogoda,09h,49.0,3.0
596768,2023-10-10,Santa Perpètua de Mogoda,10h,50.0,2.0
596769,2023-10-10,Santa Perpètua de Mogoda,11h,57.0,1.0
596770,2023-10-10,Santa Perpètua de Mogoda,12h,63.0,1.0
596771,2023-10-10,Santa Perpètua de Mogoda,13h,41.0,1.0
596772,2023-10-10,Santa Perpètua de Mogoda,14h,27.0,1.0
596773,2023-10-10,Santa Perpètua de Mogoda,15h,28.0,1.0
596774,2023-10-10,Santa Perpètua de Mogoda,16h,16.0,1.0
596775,2023-10-10,Santa Perpètua de Mogoda,17h,16.0,1.0
596776,2023-10-10,Santa Perpètua de Mogoda,18h,19.0,1.0
596777,2023-10-10,Santa Perpètua de Mogoda,19h,22.0,1.0
596778,2023-10-10,Santa Perpètua de Mogoda,20h,27.0,1.0
596779,2023-10-10,Santa Perpètua de Mogoda,21h,29.0,1.0
596780,2023-10-10,Santa Perpètua de Mogoda,22h,34.0,1.0
596781,2023-10-10,Santa Perpètua de Mogoda,23h,40.0,1.0
596782,2023-10-10,Santa Perpètua de Mogoda,24h,45.0,1.0
596783,2023-10-10,Terrassa,01h,14.0,1.0
596784,2023-10-10,Terrassa,02h,14.0,1.0
596785,2023-10-10,Terrassa,03h,10.0,1.0
596786,2023-10-10,Terrassa,04h,11.0,1.0
596787,2023-10-10,Terrassa,05h,14.0,1.0
596788,2023-10-10,Terrassa,06h,19.0,1.0
596789,2023-10-10,Terrassa,07h,33.0,1.0
596790,2023-10-10,Terrassa,08h,52.0,1.0
596791,2023-10-10,Terrassa,09h,50.0,1.0
596792,2023-10-10,Terrassa,10h,40.0,1.0
596793,2023-10-10,Terrassa,11h,36.0,1.0
596794,2023-10-10,Terrassa,12h,36.0,1.0
596795,2023-10-10,Terrassa,13h,32.0,1.0
596796,2023-10-10,Terrassa,14h,37.0,1.0
596797,2023-10-10,Terrassa,15h,36.0,1.0
596798,2023-10-10,Terrassa,16h,42.0,2.0
596799,2023-10-10,Terrassa,17h,46.0,1.0
596800,2023-10-10,Terrassa,18h,63.0,2.0
596801,2023-10-10,Terrassa,19h,53.0,1.0
596802,2023-10-10,Terrassa,20h,44.0,1.0
596803,2023-10-10,Terrassa,21h,33.0,1.0
596804,2023-10-10,Terrassa,22h,28.0,1.0
596805,2023-10-10,Terrassa,23h,28.0,1.0
596806,2023-10-10,Terrassa,24h,22.0,1.0
596831,2024-10-10,Montcada i Reixac,01h,7.0,1.0
596832,2024-10-10,Montcada i Reixac,02h,6.0,1.0
596833,2024-10-10,Montcada i Reixac,03h,5.0,1.0
596834,2024-10-10,Montcada i Reixac,04h,4.0,1.0
596835,2024-10-10,Montcada i Reixac,05h,5.0,1.0
596836,2024-10-10,Montcada i Reixac,06h,6.0,1.0
596837,2024-10-10,Montcada i Reixac,07h,19.0,1.0
596838,2024-10-10,Montcada i Reixac,08h,31.0,1.0
596839,2024-10-10,Montcada i Reixac,09h,49.0,1.0
596840,2024-10-10,Montcada i Reixac,10h,35.0,1.0
596841,2024-10-10,Montcada i Reixac,11h,18.0,1.0
596842,2024-10-10,Montcada i Reixac,12h,17.0,1.0
596843,2024-10-10,Montcada i Reixac,13h,19.0,1.0
596844,2024-10-10,Montcada i Reixac,14h,21.0,1.0
596845,2024-10-10,Montcada i Reixac,15h,27.0,1.0
596846,2024-10-10,Montcada i Reixac,16h,22.0,1.0
596847,2024-10-10,Montcada i Reixac,17h,26.0,1.0
596848,2024-10-10,Montcada i Reixac,18h,26.0,1.0
596849,2024-10-10,Montcada i Reixac,19h,30.0,1.0
596850,2024-10-10,Montcada i Reixac,20h,25.0,1.0
596851,2024-10-10,Montcada i Reixac,21h,34.0,1.0
596852,2024-10-10,Montcada i Reixac,22h,38.0,1.0
596853,2024-10-10,Montcada i Reixac,23h,43.0,1.0
596854,2024-10-10,Montcada i Reixac,24h,40.0,1.0
596855,2024-10-10,Rubí,01h,8.0,1.0
596856,2024-10-10,Rubí,02h,4.0,1.0
596857,2024-10-10,Rubí,03h,5.0,1.0
596858,2024-10-10,Rubí,04h,2.0,1.0
596859,2024-10-10,Rubí,05h,1.0,1.0
596860,2024-10-10,Rubí,06h,2.0,1.0
596861,2024-10-10,Rubí,07h,3.0,1.0
596862,2024-10-10,Rubí,08h,6.0,1.0
596863,2024-10-10,Rubí,09h,12.0,1.0
596864,2024-10-10,Rubí,10h,9.0,1.0
596865,2024-10-10,Rubí,11h,6.0,1.0
596866,2024-10-10,Rubí,12h,5.0,1.0
596867,2024-10-10,Rubí,13h,7.0,1.0
596868,2024-10-10,Rubí,14h,10.0,1.0
596869,2024-10-10,Rubí,15h,7.0,1.0
596870,2024-10-10,Rubí,16h,8.0,1.0
596871,2024-10-10,Rubí,17h,12.0,1.0
596872,2024-10-10,Rubí,18h,14.0,1.0
596873,2024-10-10,Rubí,19h,17.0,1.0
596874,2024-10-10,Rubí,20h,27.0,2.0
596875,2024-10-10,Rubí,21h,23.0,1.0
596876,2024-10-10,Rubí,22h,35.0,2.0
596877,2024-10-10,Rubí,23h,32.0,1.0
596878,2024-10-10,Rubí,24h,27.0,1.0
596927,2024-10-10,Santa Perpètua de Mogoda,01h,7.0,1.0
596928,2024-10-10,Santa Perpètua de Mogoda,02h,6.0,2.0
596929,2024-10-10,Santa Perpètua de Mogoda,03h,7.0,1.0
596930,2024-10-10,Santa Perpètua de Mogoda,04h,8.0,1.0
596931,2024-10-10,Santa Perpètua de Mogoda,05h,6.0,1.0
596932,2024-10-10,Santa Perpètua de Mogoda,06h,11.0,1.0
596933,2024-10-10,Santa Perpètua de Mogoda,07h,23.0,1.0
596934,2024-10-10,Santa Perpètua de Mogoda,08h,40.0,2.0
596935,2024-10-10,Santa Perpètua de Mogoda,09h,54.0,2.0
596936,2024-10-10,Santa Perpètua de Mogoda,10h,22.0,2.0
596937,2024-10-10,Santa Perpètua de Mogoda,11h,12.0,2.0
596938,2024-10-10,Santa Perpètua de Mogoda,12h,16.0,2.0
596939,2024-10-10,Santa Perpètua de Mogoda,13h,10.0,2.0
596940,2024-10-10,Santa Perpètua de Mogoda,14h,3.0,2.0
596941,2024-10-10,Santa Perpètua de Mogoda,15h,4.0,2.0
596942,2024-10-10,Santa Perpètua de Mogoda,16h,5.0,2.0
596943,2024-10-10,Santa Perpètua de Mogoda,17h,4.0,2.0
596944,2024-10-10,Santa Perpètua de Mogoda,18h,8.0,2.0
596945,2024-10-10,Santa Perpètua de Mogoda,19h,9.0,2.0
596946,2024-10-10,Santa Perpètua de Mogoda,20h,12.0,2.0
596947,2024-10-10,Santa Perpètua de Mogoda,21h,23.0,2.0
596948,2024-10-10,Santa Perpètua de Mogoda,22h,44.0,2.0
596949,2024-10-10,Santa Perpètua de Mogoda,23h,32.0,2.0
596950,2024-10-10,Santa Perpètua de Mogoda,24h,48.0,2.0
596951,2024-10-10,Terrassa,01h,4.0,1.0
596952,2024-10-10,Terrassa,02h,1.0,1.0
596953,2024-10-10,Terrassa,03h,1.0,1.0
596954,2024-10-10,Terrassa,04h,1.0,1.0
596955,2024-10-10,Terrassa,05h,1.0,1.0
596956,2024-10-10,Terrassa,06h,3.0,1.0
596957,2024-10-10,Terrassa,07h,9.0,1.0
596958,2024-10-10,Terrassa,08h,26.0,1.0
596959,2024-10-10,Terrassa,09h,30.0,1.0
596960,2024-10-10,Terrassa,10h,17.0,1.0
596961,2024-10-10,Terrassa,11h,14.0,1.0
596962,2024-10-10,Terrassa,12h,12.0,1.0
596963,2024-10-10,Terrassa,13h,18.0,1.0
596964,2024-10-10,Terrassa,14h,23.0,1.0
596965,2024-10-10,Terrassa,15h,31.0,1.0
596966,2024-10-10,Terrassa,16h,30.0,1.0
596967,2024-10-10,Terrassa,17h,32.0,1.0
596968,2024-10-10,Terrassa,18h,58.0,1.0
596969,2024-10-10,Terrassa,19h,52.0,1.0
596970,2024-10-10,Terrassa,20h,62.0,1.0
596971,2024-10-10,Terrassa,21h,95.0,1.0
596972,2024-10-10,Terrassa,22h,90.0,1.0
596973,2024-10-10,Terrassa,23h,49.0,1.0
596974,2024-10-10,Terrassa,24h,27.0,1.0
601703,2022-10-11,Rubí,01h,30.0,1.0
601704,2022-10-11,Rubí,02h,21.0,2.0
601705,2022-10-11,Rubí,03h,9.0,1.0
601706,2022-10-11,Rubí,04h,7.0,2.0
601707,2022-10-11,Rubí,05h,8.0,2.0
601708,2022-10-11,Rubí,06h,18.0,1.0
601709,2022-10-11,Rubí,07h,18.0,2.0
601710,2022-10-11,Rubí,08h,21.0,1.0
601711,2022-10-11,Rubí,09h,37.0,2.0
601712,2022-10-11,Rubí,10h,25.0,2.0
601713,2022-10-11,Rubí,11h,22.0,2.0
601714,2022-10-11,Rubí,12h,20.0,2.0
601715,2022-10-11,Rubí,13h,10.0,1.0
601716,2022-10-11,Rubí,14h,14.0,1.0
601717,2022-10-11,Rubí,15h,13.0,1.0
601718,2022-10-11,Rubí,16h,13.0,1.0
601719,2022-10-11,Rubí,17h,20.0,1.0
601720,2022-10-11,Rubí,18h,25.0,1.0
601721,2022-10-11,Rubí,19h,36.0,1.0
601722,2022-10-11,Rubí,20h,58.0,1.0
601723,2022-10-11,Rubí,21h,56.0,1.0
601724,2022-10-11,Rubí,22h,52.0,1.0
601725,2022-10-11,Rubí,23h,40.0,1.0
601726,2022-10-11,Rubí,24h,43.0,1.0
601775,2022-10-11,Santa Perpètua de Mogoda,01h,42.0,1.0
601776,2022-10-11,Santa Perpètua de Mogoda,02h,14.0,1.0
601777,2022-10-11,Santa Perpètua de Mogoda,03h,12.0,1.0
601778,2022-10-11,Santa Perpètua de Mogoda,04h,13.0,1.0
601779,2022-10-11,Santa Perpètua de Mogoda,05h,13.0,1.0
601780,2022-10-11,Santa Perpètua de Mogoda,06h,16.0,1.0
601781,2022-10-11,Santa Perpètua de Mogoda,07h,29.0,1.0
601782,2022-10-11,Santa Perpètua de Mogoda,08h,35.0,1.0
601783,2022-10-11,Santa Perpètua de Mogoda,09h,37.0,1.0
601784,2022-10-11,Santa Perpètua de Mogoda,10h,42.0,3.0
601785,2022-10-11,Santa Perpètua de Mogoda,11h,43.0,4.0
601786,2022-10-11,Santa Perpètua de Mogoda,12h,30.0,3.0
601787,2022-10-11,Santa Perpètua de Mogoda,13h,23.0,4.0
601788,2022-10-11,Santa Perpètua de Mogoda,14h,21.0,3.0
601789,2022-10-11,Santa Perpètua de Mogoda,15h,22.0,3.0
601790,2022-10-11,Santa Perpètua de Mogoda,16h,14.0,3.0
601791,2022-10-11,Santa Perpètua de Mogoda,17h,16.0,3.0
601792,2022-10-11,Santa Perpètua de Mogoda,18h,34.0,2.0
601793,2022-10-11,Santa Perpètua de Mogoda,19h,45.0,3.0
601794,2022-10-11,Santa Perpètua de Mogoda,20h,48.0,3.0
601795,2022-10-11,Santa Perpètua de Mogoda,21h,55.0,3.0
601796,2022-10-11,Santa Perpètua de Mogoda,22h,56.0,3.0
601797,2022-10-11,Santa Perpètua de Mogoda,23h,50.0,3.0
601798,2022-10-11,Santa Perpètua de Mogoda,24h,44.0,3.0
601799,2022-10-11,Terrassa,01h,41.0,1.0
601800,2022-10-11,Terrassa,02h,18.0,1.0
601801,2022-10-11,Terrassa,03h,12.0,1.0
601802,2022-10-11,Terrassa,04h,15.0,1.0
601803,2022-10-11,Terrassa,05h,16.0,1.0
601804,2022-10-11,Terrassa,06h,22.0,1.0
601805,2022-10-11,Terrassa,07h,37.0,1.0
601806,2022-10-11,Terrassa,08h,44.0,1.0
601807,2022-10-11,Terrassa,09h,51.0,1.0
601808,2022-10-11,Terrassa,10h,30.0,1.0
601809,2022-10-11,Terrassa,11h,32.0,1.0
601810,2022-10-11,Terrassa,12h,28.0,1.0
601811,2022-10-11,Terrassa,13h,19.0,1.0
601812,2022-10-11,Terrassa,14h,28.0,1.0
601813,2022-10-11,Terrassa,15h,35.0,1.0
601814,2022-10-11,Terrassa,16h,49.0,1.0
601815,2022-10-11,Terrassa,17h,41.0,1.0
601816,2022-10-11,Terrassa,18h,59.0,1.0
601817,2022-10-11,Terrassa,19h,88.0,1.0
601818,2022-10-11,Terrassa,20h,91.0,1.0
601819,2022-10-11,Terrassa,21h,77.0,1.0
601820,2022-10-11,Terrassa,22h,63.0,1.0
601821,2022-10-11,Terrassa,23h,46.0,1.0
601822,2022-10-11,Terrassa,24h,32.0,1.0
601847,2023-10-11,Montcada i Reixac,01h,46.0,1.0
601848,2023-10-11,Montcada i Reixac,02h,44.0,1.0
601849,2023-10-11,Montcada i Reixac,03h,39.0,1.0
601850,2023-10-11,Montcada i Reixac,04h,34.0,1.0
601851,2023-10-11,Montcada i Reixac,05h,29.0,1.0
601852,2023-10-11,Montcada i Reixac,06h,28.0,1.0
601853,2023-10-11,Montcada i Reixac,07h,55.0,1.0
601854,2023-10-11,Montcada i Reixac,08h,103.0,1.0
601855,2023-10-11,Montcada i Reixac,09h,47.0,1.0
601856,2023-10-11,Montcada i Reixac,10h,43.0,1.0
601857,2023-10-11,Montcada i Reixac,11h,54.0,1.0
601858,2023-10-11,Montcada i Reixac,12h,73.0,1.0
601859,2023-10-11,Montcada i Reixac,13h,40.0,1.0
601860,2023-10-11,Montcada i Reixac,14h,14.0,1.0
601861,2023-10-11,Montcada i Reixac,15h,17.0,1.0
601862,2023-10-11,Montcada i Reixac,16h,14.0,1.0
601863,2023-10-11,Montcada i Reixac,17h,21.0,1.0
601864,2023-10-11,Montcada i Reixac,18h,31.0,1.0
601865,2023-10-11,Montcada i Reixac,19h,24.0,1.0
601866,2023-10-11,Montcada i Reixac,20h,19.0,1.0
601867,2023-10-11,Montcada i Reixac,21h,38.0,1.0
601868,2023-10-11,Montcada i Reixac,22h,53.0,1.0
601869,2023-10-11,Montcada i Reixac,23h,60.0,1.0
601870,2023-10-11,Montcada i Reixac,24h,58.0,1.0
601871,2023-10-11,Rubí,01h,20.0,1.0
601872,2023-10-11,Rubí,02h,16.0,1.0
601873,2023-10-11,Rubí,03h,20.0,1.0
601874,2023-10-11,Rubí,04h,13.0,1.0
601875,2023-10-11,Rubí,05h,8.0,1.0
601876,2023-10-11,Rubí,06h,18.0,1.0
601877,2023-10-11,Rubí,07h,24.0,1.0
601878,2023-10-11,Rubí,08h,29.0,1.0
601879,2023-10-11,Rubí,09h,48.0,1.0
601880,2023-10-11,Rubí,10h,14.0,1.0
601881,2023-10-11,Rubí,11h,5.0,1.0
601882,2023-10-11,Rubí,12h,5.0,2.0
601883,2023-10-11,Rubí,13h,5.0,2.0
601884,2023-10-11,Rubí,14h,5.0,2.0
601885,2023-10-11,Rubí,15h,5.0,2.0
601886,2023-10-11,Rubí,16h,6.0,2.0
601887,2023-10-11,Rubí,17h,6.0,2.0
601888,2023-10-11,Rubí,18h,10.0,2.0
601889,2023-10-11,Rubí,19h,10.0,2.0
601890,2023-10-11,Rubí,20h,9.0,2.0
601891,2023-10-11,Rubí,21h,8.0,2.0
601892,2023-10-11,Rubí,22h,7.0,2.0
601893,2023-10-11,Rubí,23h,7.0,2.0
601894,2023-10-11,Rubí,24h,12.0,2.0
601943,2023-10-11,Santa Perpètua de Mogoda,01h,39.0,2.0
601944,2023-10-11,Santa Perpètua de Mogoda,02h,36.0,2.0
601945,2023-10-11,Santa Perpètua de Mogoda,03h,38.0,2.0
601946,2023-10-11,Santa Perpètua de Mogoda,04h,36.0,2.0
601947,2023-10-11,Santa Perpètua de Mogoda,05h,38.0,1.0
601948,2023-10-11,Santa Perpètua de Mogoda,06h,30.0,1.0
601949,2023-10-11,Santa Perpètua de Mogoda,07h,42.0,1.0
601950,2023-10-11,Santa Perpètua de Mogoda,08h,44.0,1.0
601951,2023-10-11,Santa Perpètua de Mogoda,09h,44.0,1.0
