Codi Municipi Ine,Nom_municipi,Comarca,Any,Densitat població,Densitat població urbana,Evolució població,Sòl urbà ordenat / habitant,Sòl urbà ordenat d’activitat econòmica / habitant,Sòl urbà ordenat residencial / habitant,Zona verda urbana / habitant,Sistema equipaments urbans / habitant,Tipologia teixits urbans residencials,Regeneració urbana,Ocupació mitjana habitatges,% sòl artificialitzat,% sòl residencial o d’activitat econòmica en sòl urbanitzable delimitat,Ús dominant sòl urbanitzable delimitat,% sòl residencial o d’activitat econòmica en sòl urbà no ordenat,Ús dominant sòl urbà no ordenat,Densitat habitatges sòl urbanitzable,Potencial habitatges sectors ja urbanitzats,Potencial habitatges previstos sòl urbà no ordenat,Potencial habitatges previstos sòl urbanitzable delimitat,Increment habitatges sòl urbà no ordenat/ existents,Increment habitatges sòl urbanitzable delimitat/ existents,Increment habitatges sòl urbà no ordenat/ 100 habitants,Increment habitatges sòl urbanitzable delimitat/ 100 hab,Potencial sostre sòl urbanitzable delimitat,Potencial sostre sòl urbà no ordenat,Potencial sostre sectors ja urbanitzats,Creixement urbà,Nous habitatges per any,Densitat habitatges sòl urbà no ordenat,Potencial de creixement urbà,Edificacions espais oberts,Sol·licituds en sòl no urbanitzable aprovades,Sol·licituds en sòl no urbanitzable denegades,Antiguitat figures planejament municipal,Figura planejament municipal,Noves figures planejament general per any,Expedients planejament derivat per any,Autoritzacions en domini públic anuals,Densitat xarxa viària / km2,Densitat xarxa viària /  habitant,Densitat xarxa ferroviària / km2,Densitat xarxa ferroviària / habitant
25113,Ivars d'Urgell,Pla d'Urgell,2018,64.00930099,20.41712223,-0.7015306122,489.7849897,50.85203885,269.8389959,31.85239001,55.14123334,0.2385231948,10.46827873,1.875903614,6.583854353,78.84162773,AE,71.82298204,R,30.15059085,0,176,133,21.20481928,16.02409639,11.30378934,8.54206808,80404.84197,6073.347826,0,0,0,30.69586482,24.74810151,16.95706281,0,0,13,Pla d'ordenació urbanística municipal,0,0,0,0.3399088439,5.273050542,0,0
25114,Ivorra,Segarra,2018,6.774108294,29.56598136,-2.803738318,338.2265543,0,163.2803026,0,50.13840265,0,0,1.386666667,0.648403731,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.37697322,1,0,4,Normes de planejament urbanístic,0,0,0,0.5156742295,73.9899706,0,0
25115,Isona i Conca Dellà,Pallars Jussà,2018,7.375902468,19.12863804,0.0973709835,522.7763722,0.3826604713,288.9609651,28.5089339,42.78570548,0.3545129074,14.96762239,1.037336024,0.8270627054,62.07466655,AE,100,R,24.87889998,0,295,58,29.7679112,5.852674067,28.69649805,5.642023346,11102.38176,0,0,0,0,36.67415638,9.949077094,8.154088093,2,0,7,Pla d'ordenació urbanística municipal,0,0,0,0.3671796556,49.82945255,0,0
25118,Juncosa,Garrigues,2018,5.137272547,31.50236397,-3.676470588,317.4364949,10.46374889,163.133195,17.75598769,52.23732976,0.0287328719,1.662606697,1.224299065,4.075896892,60,AE,100,R,40,10,20,12.38316231,6.230529595,3.857682963,5.089058524,3.150931886,1950.348064,0,0,0,0,96.42531459,6.102403721,20.63301488,2,0,6,Pla d'ordenació urbanística municipal,0,0,0,0.2624925854,49.21719071,0,0
25119,Juneda,Garrigues,2018,72.08424984,34.82210542,0.7685486255,287.1739051,71.75814537,111.5022428,12.18981066,15.97645232,0.031651806,1.884026337,1.892837313,7.429645243,77.35019734,AE,100,R,52.37088614,235,26,1153,1.443642421,64.0199889,0.762687005,33.82223526,344742.182,8028.680354,4027.117707,68.03757793,1,14.096601,97.60624486,24.68627356,6,0,12,Pla d'ordenació urbanística municipal,0,0,0,0.3676587742,5.139602778,2.778219083,38.83748605
25120,Lleida,Segrià,2018,649.3396235,92.79891551,0.3852119394,107.75988,14.2926507,27.95652328,18.6172157,17.80074018,0.3643549092,2.110277301,2.033814287,12.81015698,73.16747033,R,64.5924919,AE,38.56998096,4473,1064.500561,23624,1.570476765,34.8529108,0.7721829741,17.13672238,484003.2403,96742.29695,141354.2087,0,115,121.9322526,54.61895537,48.47838415,6,0,16,Pla general d'ordenació,0,1,0,0.6005823843,0.9284754504,1.137513161,1.758548157
25121,Les,Val d'Aran,2018,40.69034783,42.12597116,-0.1047120419,237.3832514,0,142.805365,6.588701437,24.64256093,0.6414499825,3.836681372,1.688495575,1.72612922,40.86520188,R,32.00114544,R,43.45440309,3,33,229,5.840707965,40.53097345,3.459119497,24.00419287,4630.632787,0,0,0,0,37.98041953,43.10581057,7.269919487,0,0,37,Normes subsidiàries del planejament,0,0,0,0.1646358601,4.04182995,0,0
25122,Linyola,Pla d'Urgell,2018,92.71242001,31.09080504,1.294744859,321.6385034,7.426118189,216.1671713,10.69477515,3.688573975,0.0360149844,0,1.93877551,4.300640897,100,AE,0,-,0,0,0,0,0,0,0,0,12715.02487,0,0,0,1,0,4.953889213,13.68210002,1,0,17,Normes subsidiàries del planejament,0,0,0,0.369573419,4.037845758,0,0
25123,Lladorre,Pallars Sobirà,2018,1.544400776,15.01967097,0.8888888889,665.7935465,0,265.0949386,97.74440871,46.73860676,0.0140282715,0,1.176165803,0.2429985978,100,R,0,-,96.3463072,0,0,62,0,32.12435233,0,27.31277533,0,0,0,0,0,0,5.425333375,1.539261414,2,0,14,Pla d'ordenació urbanística municipal,0,0,0,0.0282421321,18.44933887,0,0
25124,Lladurs,Solsonès,2018,1.398557634,0,-2.18579235,0,0,0,0,0,0,0,1.306569343,1.075305074,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.461237661,1,0,8,Pla d'ordenació urbanística municipal,0,0,0,0.1980196862,138.4936754,0,0
25125,Llardecans,Segrià,2018,6.965621479,21.25644618,-2.127659574,470.4455258,32.97597854,249.9277936,38.7267968,50.96007227,0.1574153231,5.913310943,1.325648415,1.415041658,86.3358327,R,100,R,19.91719849,0,26,111,7.492795389,31.98847262,5.652173913,24.13043478,2646.111076,0,0,0,0,20.31774276,28.16345466,21.29465213,4,0,7,Pla d'ordenació urbanística municipal,0,0,0,0.2108226245,29.62220061,0,0
25126,Llavorsí,Pallars Sobirà,2018,5.137878765,25.6138133,-1.949860724,390.4143394,40.38028683,81.94807576,15.66899676,39.82213174,0,0,1.106918239,0.4863683433,100,AE,0,-,0,0,0,0,0,0,0,0,6872.844142,0,0,0,0,0,12.50282292,2.296428287,0,0,21,Normes subsidiàries del planejament,0,0,0,0.1295018005,24.71383651,0,0
25127,Lles de Cerdanya,Cerdanya,2018,2.480894712,15.35766749,0.790513834,651.1405463,0,421.4522955,49.47036136,61.94114267,0.1355252119,37.4997242,0.7063711911,0.5118730493,74.32324292,R,100,R,16.33455829,0,147,69,40.72022161,19.11357341,57.64705882,27.05882353,5075.938387,0,0,0,0,23.60882326,24.89432171,2.934558921,0,0,8,Pla d'ordenació urbanística plurimunicipal,0,0,0,0.1283302859,52.1363337,0,0
25128,Llimiana,Pallars Jussà,2018,3.407080923,12.49654164,0,800.2213961,0,316.1360841,169.2328689,92.87957676,1.002811612,0,1.067669173,0.5635297936,100,R,0,-,30.29546072,0,0,44,0,33.08270677,0,30.98591549,0,0,0,0,0,0,12.78134658,5.597696479,0,0,16,Normes subsidiàries del planejament,0,0,0,0.2191216665,64.31360788,0,0
25129,Llobera,Solsonès,2018,4.970638288,48.190788,-2.985074627,207.5085387,72.65008674,44.17941282,12.40570389,35.95174673,0.3045609029,10.38370305,2.34939759,0.9236315997,0,-,100,R,0,0,23,0,27.71084337,0,11.79487179,0,0,0,0,0,0,54.74002515,0,10.34579294,3,0,7,Pla d'ordenació urbanística municipal,0,0,0,0.4034909813,78.75175213,0,0
25130,Maldà,Urgell,2018,7.172926966,21.27870796,-0.8810572687,469.9533457,17.50855968,268.0523948,19.03878859,43.17823624,0.3939601298,26.97873715,0.9109311741,1.451548551,84.28274881,AE,100,R,46.38384573,0,94,52,38.05668016,21.05263158,41.77777778,23.11111111,32463.28369,0,0,35.40032984,0,32.95102835,53.12411749,14.0661947,1,0,10,Pla d'ordenació urbanística municipal,0,0,0,0.586974071,81.11089043,0,0
08001,Abrera,Baix Llobregat,2018,618.6504462,50.68373667,-0.234570897,197.3019485,65.84201584,63.36949457,30.62378248,17.89222924,7.117248951,7.896720556,2.336427354,34.76654309,19.8849398,AE,67.98620797,R,30.59303899,930,647,3617,12.25610911,68.51676454,5.245662397,29.32544187,94617.77653,0,94617.77653,0,2,33.66837784,143.5392335,28.1353633,1,0,31,Pla general d'ordenació,0,0,0,1.215001122,1.959347303,2.111865728,3.405658104
08002,Aguilar de Segarra,Bages,2018,6.394391466,33.81943369,5.323193916,295.687979,0,138.2487157,60.52578591,34.21061529,0.7092582786,87.91085658,1.648809524,2.243177192,100,R,100,R,6.591774148,0,80,10,47.61904762,5.952380952,28.88086643,3.610108303,0,0,0,0,0,11.11051109,9.856718893,10.40632402,0,1,14,Pla d'ordenació urbanística municipal,0,0,0,0.6340146133,104.4297091,1.104624039,181.9446503
08003,Alella,Maresme,2018,1018.707413,32.36804838,1.444155844,308.9466465,10.48760933,193.9069082,32.24791223,15.50895375,8.294834983,3.557422728,2.487643312,37.10439184,54.5494506,R,50.99495874,R,30.02292777,240,219.697206,333.4052707,5.597381046,8.494401802,2.250073802,3.414638168,24149.53004,6027.749202,0,0,6,40.14676284,6.516832359,50.52135187,0,0,5,Pla d'ordenació urbanística municipal,0,1,0,0.8941365293,0.8903923171,0,0
08004,Alpens,Osona,2018,19.78664745,10.49124668,-1.444043321,953.175567,0,633.5953034,54.2073476,94.93560976,2.273359362,0,1.092,2.3614997,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.758401386,0,0,23,Normes subsidiàries del planejament,0,0,0,0.5899056513,29.3828027,0,0
08005,l'Ametlla del Vallès,Vallès Oriental,2018,596.4864999,18.27121086,1.529636711,547.3091016,16.15493112,327.8843306,84.02587008,32.63969807,14.90071737,6.309099262,2.482758621,42.28849857,29.97875017,R,56.53863876,R,20.41369555,247,526,634,15.371128,18.52717709,6.191148776,7.462335217,63378.88639,0,41612.71883,2.341840707,3,28.33057777,16.32954854,71.95875938,1,0,32,Pla general d'ordenació,0,1,0,0.9021040915,1.535496624,0,0
08006,Arenys de Mar,Maresme,2018,2302.209106,56.95885452,1.073659552,175.5653284,14.47510005,67.45887115,21.35934377,16.30524541,1.306414069,0.5951044753,1.813120112,57.96994279,96.43617374,R,56.57532436,AE,25.8868982,172,63,1298,0.7353799463,15.15116143,0.4055881027,8.356402498,1074.729631,0,1074.729631,3.048421868,40,89.39570517,18.95325302,144.6216489,0,0,5,Pla d'ordenació urbanística municipal,0,0,3,2.352760711,1.032930217,3.44320376,1.511666354
08007,Arenys de Munt,Maresme,2018,415.0316269,40.03086367,1.260311641,249.8072508,14.37613668,138.633635,34.99354059,18.76028748,3.055459857,4.658469615,2.017808219,15.56805229,33.17435907,R,94.90277324,R,15.7215424,19,567,545,12.94520548,12.44292237,6.415478615,6.166553519,89029.31272,0,0,0,0,55.12908122,38.58529665,64.38096261,0,0,16,Pla general d'ordenació,0,0,0,0.7091535818,1.730208207,0,0
08008,Argençola,Anoia,2018,4.651356826,37.80991555,-0.4545454545,264.480887,5.185225771,155.9429146,17.711604,12.35731762,0.3572300192,6.255642569,1.351851852,0.9418349481,0,-,100,R,0,8,10,0,6.172839506,0,4.566210046,0,0,0,0,0,0,27.59876612,0,9.674520663,1,0,4,Normes de planejament urbanístic,0,0,0,0.4480034463,95.87891957,0,0
08009,Argentona,Maresme,2018,484.1379447,39.76457386,1.335201517,251.4801249,11.16963312,141.7950783,28.65801556,19.55914654,4.948193751,9.860717847,2.242794601,17.84318649,22.30824728,R,13.06381799,R,27.37230278,45,489,718,8.920102152,13.0974097,3.977226515,5.839772265,0,0,0,0,24,15.99232671,19.28450841,45.40144316,0,1,32,Pla general d'ordenació,0,0,0,1.351755852,2.829368223,0,0
08010,Artés,Bages,2018,316.0399903,48.61413018,1.128021486,205.7015103,31.45723579,84.41860212,24.65289559,15.78315781,0.4639564426,1.081826008,2.05307161,9.569884347,36.69709573,R,100,R,21.8716526,11,125,299,4.543802254,10.86877499,2.213172805,5.293909348,23159.20741,0,23159.20741,0,3,99.4535813,36.1772738,31.4279285,0,1,31,Normes subsidiàries del planejament,0,0,0,1.032894438,3.305106131,0,0
08011,Avià,Berguedà,2018,82.63920616,44.82977143,0.0444642063,223.0660492,20.95872939,90.83385706,81.96036655,25.37330005,0.905811222,70.17142329,1.900337838,4.385704561,100,R,44.0721484,R,44.18365872,69,229.4056952,480,19.37548102,40.54054054,10.19580868,21.33333333,0,9591.223319,3065.741691,0,0,14.77963467,12.71970201,31.17615711,5,0,8,Pla d'ordenació urbanística municipal,0,0,0,0.4005025809,4.848554093,0,0
08012,Avinyó,Bages,2018,35.58447771,19.62999162,0.4464285714,509.4245679,133.6028093,125.5961321,100.9016472,52.1824681,0.4670142094,6.354036051,1.970227671,2.855924284,60.96047324,AE,88.2384105,AE,29.10860967,0,62.03075459,440,5.43176485,38.52889667,2.756922426,19.55555556,90435.31708,333.8876134,0,0,3,72.41507874,31.68999229,8.409141348,0,1,6,Pla d'ordenació urbanística municipal,0,0,0,0.4570819187,12.90232406,0,0
08013,Avinyonet del Penedès,Alt Penedès,2018,57.29900515,15.75737369,0.9679370841,634.6235228,24.55635802,375.2814516,83.95628584,31.58427176,2.782151698,3.042280243,1.749475891,6.125178414,47.92704776,R,100,R,21.8255906,31,148,371,15.51362683,38.88888889,8.86758538,22.22887957,33390.56723,0,21487.88782,5.356152111,1,45.92931764,30.5637498,9.434682389,0,0,14,Pla d'ordenació urbanística municipal,0,0,0,0.4965618167,8.750033642,2.09692963,36.95049477
08014,Aiguafreda,Vallès Oriental,2018,317.3664993,28.82043372,-0.5171042164,346.9760412,24.6972046,190.3306367,23.43413309,26.77321674,0.0057191323,18.40899199,1.862248697,18.01266083,100,R,100,R,6.00086775,0,445,117,33.1347729,8.711839166,17.79288285,4.678128749,0,0,0,19.99146208,0,27.856029,18.97465738,7.685693831,0,0,38,Pla general d'ordenació,0,0,0,0.0460576335,0.1443739893,0,0
08015,Badalona,Barcelonès,2018,10279.89927,172.4026502,0.8770060413,58.00374873,5.888704289,16.9747415,9.136394431,8.437415247,0.157442116,3.043909593,2.305821182,67.12639615,48.36020463,AE-R,80.28643063,R,16.6,0,2494,180.0671595,2.641081848,0.1906864902,1.145397514,0.0826978656,12536.59369,35871.58872,0,1.051876178,400,75.55501522,1.510391752,67.82848621,0,0,43,Pla general metropolità,0,1,57,1.664011421,0.1632900146,3.030034498,0.2973383302
08016,Bagà,Berguedà,2018,49.85896113,63.37346085,0.1395998139,157.7947593,4.036063473,55.33869601,25.70940102,27.71916292,0.0918415779,13.88222373,1.196220122,2.336450531,76.93060006,R,73.46611542,R,23.55079315,86,374,428,20.7893274,23.790995,17.37918216,19.88847584,22461.05843,0,0,0,1,79.33735554,71.93414755,6.631348962,0,0,36,Normes subsidiàries del planejament,0,0,0,0.3835011486,7.702457226,0,0
08017,Balenyà,Osona,2018,217.7483889,37.21561704,3.219645293,268.7043988,85.01674105,74.6834243,21.54310915,16.03561384,0.3037972295,0,2.226603885,8.465225885,54.63332388,R,0,-,23.9597293,0,0,366,0,21.54208358,0,9.674861221,33988.38947,0,0,0,0,0,27.50618991,34.88148614,0,0,19,Normes subsidiàries del planejament,0,0,0,0.7243316022,3.433561619,1.813613519,8.597103526
08018,Balsareny,Bages,2018,86.82898891,23.30394335,-1.080246914,429.1119255,147.1312467,131.6347489,54.56811985,30.09098979,0.0366297679,1.415629695,1.809712027,6.141747546,100,R,0,-,24.99635564,0,109,122,6.15471485,6.888763411,3.400936037,3.806552262,0,0,0,41.77634193,2,55.98584369,3.499287506,18.82071743,1,0,26,Pla general d'ordenació,0,0,0,0.8077377814,9.202136626,0,0
08019,Barcelona,Barcelonès,2018,15957.71553,192.9706404,-0.0287510743,51.82135469,3.428774093,14.97663745,8.554417231,6.080019685,0.0786293439,1.398828149,1.980290503,84.40908501,0,-,82.65614168,R,0,0,0,0,0,0,0,0,0,0,0,0,1039,0,0,35.90712856,0,0,43,Pla general metropolità,0,2,5,0.5421473793,0.0339642291,2.907388237,0.1821408789
08020,Begues,Baix Llobregat,2018,138.0150785,21.56545852,1.918008785,463.7044926,5.428413046,293.9262396,38.91050143,24.8953762,6.46398369,0.4977470921,2.315701929,7.651377994,100,R,100,R,11.90041986,0,13,484,0.4324683965,16.10113107,0.1867547766,6.953023991,0,0,0,2.647296253,16,8.091362968,12.550944,7.856763561,0,0,22,Pla general d'ordenació,0,1,0,0.2305360086,1.702406086,0,0
08021,Bellprat,Anoia,2018,2.376154768,34.52344343,0,289.658244,0,143.524352,0,19.27437081,0.0806916093,0,0.9367088608,0.3490234507,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.549612728,0,0,4,Normes de planejament urbanístic,0,0,0,0.4254386068,179.04499,0,0
08022,Berga,Berguedà,2018,717.62409,67.26303078,0.5212534905,148.6700775,25.08679658,60.09777772,13.15833091,18.68347017,0.6207245065,12.35842564,1.760186896,23.24689142,87.38663685,R,50.05705853,R,54.66625686,197,710.3494278,4192.128696,7.718672474,45.55176243,4.385143699,25.8789351,57551.49843,19482.07434,0,12.06798601,3,46.02345477,32.43043955,31.4107121,1,0,14,Pla d'ordenació urbanística municipal,0,0,0,1.564976776,2.192142507,0.0019157329,0.0026834645
08023,Bigues i Riells,Vallès Oriental,2018,314.3964589,14.97178375,0.5135648096,667.9230857,22.69706501,422.0327048,81.23464858,37.106594,31.15953795,2.459190768,2.031821259,25.11705454,81.83290178,R,81.68863236,R,26.07330797,30,263.1170287,2131,5.938095886,48.09298127,2.922548358,23.66988782,66382.58943,359.7345587,359.7345587,0,2,21.78118038,15.0577698,39.08747907,0,0,13,Pla d'ordenació urbanística municipal,0,0,0,0.4224264867,1.350511141,0,0
08024,Borredà,Berguedà,2018,10.49595371,18.20963299,-5,549.1598872,35.49999158,284.6742809,48.71591055,43.59118211,2.925686922,0,0.9848812095,0.7847508797,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.492802549,0,1,16,Normes subsidiàries del planejament,0,0,0,0.4591312751,41.55646294,0,0
08025,el Bruc,Anoia,2018,42.94484699,14.6771023,1.961770624,681.3333993,57.73832606,423.9621528,58.16254829,14.32326427,8.390011796,1.863470876,1.869926199,3.759414466,100,R,0,-,20.38333081,0,232,135,21.40221402,12.45387454,11.44548594,6.660088801,0,0,0,0,3,90.14713902,4.707894456,10.22424207,0,0,29,Normes subsidiàries del planejament,0,0,0,0.5871066896,13.93937616,0,0
08026,el Brull,Osona,2018,6.260855106,9.119590046,-0.3875968992,1096.540519,0,791.8601485,101.8527402,124.693876,0,1.436799352,1.477011494,3.105943582,100,R,100,R,4.96699876,0,8,127,4.597701149,72.98850575,3.112840467,49.41634241,0,0,0,0,4,19.75768477,89.44505276,8.346847691,0,0,28,Normes subsidiàries del planejament,0,0,0,0.2467857246,39.26447532,0.7675853288,122.125521
08027,les Cabanyes,Alt Penedès,2018,837.79589,41.35592456,1.900739176,241.8033234,0,143.291828,21.44234284,15.98503702,0.373678635,2.320901136,2.789017341,38.67076979,61.33106734,R,100,R,35.3690956,9,11,402,3.179190751,116.1849711,1.139896373,41.65803109,0,0,0,0,0,20.31171064,77.61892797,49.5060065,0,0,20,Normes subsidiàries del planejament,0,0,0,0.8858679399,1.077477211,0,0
08028,Cabrera d'Anoia,Anoia,2018,80.9273743,6.151141105,0.8797653959,1625.714616,19.26609481,1028.196393,242.4008293,89.44092097,138.6628303,5.258115236,1.227475468,15.58953018,100,R,100,R,22.58316039,0,126,292,11.23996432,26.04817128,9.156976744,21.22093023,0,0,0,0,0,10.71217604,5.905091413,8.293886345,0,0,35,Normes subsidiàries del planejament,0,0,0,0.3242157127,4.041500829,0,0
08029,Cabrera de Mar,Maresme,2018,520.6532898,21.70465165,1.5237266,460.7307301,88.76786625,222.9050311,37.92089349,25.12766884,3.39622507,5.532333623,2.042925975,35.95800579,100,R,100,R,23.86945109,5,84,579,3.679369251,25.36136662,1.80102916,12.41423671,0,0,0,6.819273538,2,7.036118743,10.69657815,109.5522104,0,0,4,Pla d'ordenació urbanística municipal,0,0,4,2.158621746,4.209160458,2.775884536,5.412779449
08030,Cabrils,Maresme,2018,1057.974218,23.01563486,0.7127192982,434.4872544,0.7166744101,293.7823169,64.17520531,17.07448957,5.611547192,5.45775589,2.353619475,69.8196885,52.45922505,R,88.15072571,R,14.50729055,36,220,530,7.046764894,16.97629725,2.994011976,7.212847033,7868.695787,1195.299266,0,0,7,12.80153508,15.63926761,44.79509061,0,0,1,Pla d'ordenació urbanística municipal,1,0,0,0.6449176936,0.613922471,0,0
08031,Calaf,Anoia,2018,384.8710117,34.70867279,2.013229796,288.1124283,75.8580975,91.39920912,21.97534837,23.70789624,0.1527962321,3.905523496,1.971650917,24.177707,100,AE,100,R,0,30,184,0,10.22790439,0,5.187482379,0,253808.5066,0,0,44.83320985,0,46.1015351,56.4321246,21.80811102,0,0,13,Pla d'ordenació urbanística municipal,0,0,0,1.123025467,2.976671444,5.192171776,13.7622787
08032,Caldes d'Estrac,Maresme,2018,3274.484708,51.26426184,1.275239107,195.0676678,4.808296087,93.62720864,15.22240163,11.30059689,0.7425230829,5.002654453,1.433082707,98.23836903,42.18247367,R,33.60448775,R,11.94825553,2,77,258,3.859649123,12.93233083,2.693249388,9.024134313,0,0,0,0,0,27.59883542,38.62500781,0,0,0,35,Pla general d'ordenació,0,0,7,1.02344884,0.3165384335,11.51903478,3.56267659
08033,Caldes de Montbui,Vallès Oriental,2018,465.8795037,35.85196273,1.524407983,278.9247572,34.52148757,138.1272824,36.68676014,21.72664306,3.584560983,6.358708833,2.314497944,17.66817369,100,R,100,R,19.69100737,116,666,1285,8.834062873,17.04470089,3.816837641,7.364318872,0,0,0,0,7,21.52925368,12.6069221,39.64240248,2,0,10,Pla d'ordenació urbanística municipal,0,1,0,0.7539712902,1.64305337,0,0
08034,Calders,Moianès,2018,28.58875193,11.66860642,-1.663201663,857.0003684,1.8694153,545.6133825,107.0848902,41.45599956,5.454415442,3.195854135,1.566225166,3.696997571,75.13073994,R,63.03069679,R,9.967933068,0,58,89.77460313,9.602649007,14.86334489,6.131078224,9.489915764,5962.433854,445.0165674,445.0165674,3.950962748,1,35.51540662,14.32835456,12.43682978,0,1,7,Pla d'ordenació urbanística municipal,0,0,0,0.4730237441,16.27060903,0,0
08035,Calella,Maresme,2018,2341.473946,106.1347275,1.336507765,94.21986784,3.479861438,46.62241009,16.11450632,12.06500477,0.6024832493,6.869485905,1.74327469,36.23172058,69.3146353,R,67.26387772,R,45.74838554,216,669.769673,2411,6.234475221,22.44252071,3.576301116,12.87377189,139984.205,3879.971516,3879.971516,4.462433022,2,67.00064934,40.31891939,83.15090869,0,0,14,Pla d'ordenació urbanística municipal,0,0,16,1.689940553,0.7313883389,1.647064953,0.7128322339
08036,Calonge de Segarra,Anoia,2018,5.141463924,24.8824928,-3.535353535,401.888994,22.04983131,219.1154347,26.5433643,43.18086349,0.5643622126,0,1.179012346,0.9050832087,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.747260206,1,0,4,Normes de planejament urbanístic,0,0,0,0.9281233854,174.1354128,0,0
08037,Calldetenes,Osona,2018,430.488531,53.18278448,2.085036795,188.0307716,4.180606232,104.1714963,16.82219766,15.61716557,0.3680625403,11.75070154,2.595634096,14.69518397,72.696105,R,100,R,31.6110532,250,261,534,27.13097713,55.50935551,10.45254305,21.3856628,9534.590773,0,0,0,6,47.30741703,44.28875108,59.89991049,0,0,33,Normes subsidiàries del planejament,0,0,0,1.748776933,4.147008451,0,0
08038,Callús,Bages,2018,167.5471632,50.96710942,1.354620223,196.2049666,62.44596431,50.63947328,34.25435315,28.14949781,0.295651691,13.61725014,2.332962138,7.864021304,67.35824863,R,0,-,22.71386471,219,92,536,10.24498886,59.68819599,4.391408115,25.58472554,0,0,0,15.6110021,1,55.77816074,67.31703163,18.29579544,0,0,21,Pla general d'ordenació,0,0,0,0.5894323241,3.565664032,1.043334816,6.311464901
08039,Campins,Vallès Oriental,2018,70.63167219,12.07381229,3.413654618,828.2388162,28.96920019,488.0273697,152.5139378,29.71103631,15.71394642,4.173737999,1.859205776,6.687260306,0,-,100,R,0,0,18,0,6.498194946,0,3.495145631,0,0,0,0,0,0,10.11077346,0,28.47437296,0,0,4,Pla d'ordenació urbanística municipal,0,0,0,0.4637108902,6.789310851,0,0
08040,Canet de Mar,Maresme,2018,2619.509695,122.0624815,1.10933925,81.92525566,2.169721892,43.46005963,5.088341144,13.33691943,0.4687146852,0.4126376501,1.872977138,35.98861692,11.44324653,AE,100,AE,0,23,0,1192,0,15.30952993,0,8.173901118,16889.17549,0,16889.17549,0,5,0,57.96770499,95.11189334,1,0,19,Normes subsidiàries del planejament,0,0,12,1.029580401,0.3974033548,2.366387875,0.9133919791
08041,Canovelles,Vallès Oriental,2018,2451.071869,82.30719007,1.065345308,121.4960685,32.56826311,52.79495584,8.535665479,6.517381225,3.598351903,0.9246010323,2.559529412,40.53193617,23.9453694,R,0,-,22.74001247,0,55,1501,0.862745098,23.54509804,0.3370717656,9.198994913,0,0,0,0,20,30.00583918,30.10662249,73.69265271,0,0,35,Pla general d'ordenació,0,0,0,2.15356503,0.8879820954,0.6907558245,0.2848201916
08042,Cànoves i Samalús,Vallès Oriental,2018,102.7842941,19.3038198,3.062629043,518.0321876,0,332.4731146,70.87815324,37.55952034,25.99293527,0,2.116607774,7.9802151,80.68105266,R,0,-,32.25062781,25,0,1006,0,71.09540636,0,33.58931553,14938.3182,0,0,0,2,0,24.91923351,19.83835403,1,0,8,Pla d'ordenació urbanística municipal,0,0,0,0.3594388003,3.604121432,0,0
08043,Canyelles,Garraf,2018,315.2143186,22.68410921,2.119416591,440.8372357,11.31416813,244.0145305,87.25118941,31.84880283,27.20182143,0.301048254,1.842516447,34.47074104,4.600170573,R,100,R,5.556746396,638,9,3187,0.3700657895,131.0444079,0.200848025,71.1225173,0,0,0,6.41384632,4,15.13398093,132.2883514,41.46487252,0,0,32,Pla general d'ordenació,0,1,0,1.069019927,3.463284656,0,0
08044,Capellades,Anoia,2018,1769.972971,76.23625227,-0.2679425837,131.1711909,32.19424745,56.71997409,5.260511896,10.49945473,0.6181999781,7.610965462,2.009641342,31.48209761,74.94415922,AE,36.93467943,R,40,45,182.7549217,63.70305307,7.048010862,2.456731703,3.507098861,1.222472713,37873.63378,476.8208497,38350.45463,0,0,43.01426649,14.80390541,41.94444943,0,0,32,Pla general d'ordenació,0,0,0,2.324861254,1.309981564,11.84311419,6.673198767
